congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,senate,T000476,Tillis,NC,,R,82,0.9512195121951219,0.61911325,3.65522853
116,senate,T000476,Tillis,NC,,R,10,0.9,0.41044626,3.65522853
0,senate,U000039,Udall,NM,,Democrat,94,0.2553191489361702,0.37297807,-8.2132684
115,senate,U000039,Udall,NM,,D,84,0.27380952380952384,0.39779287,-8.2132684
116,senate,U000039,Udall,NM,,D,10,0.1,0.16453377,-8.2132684
0,senate,V000128,Van Hollen,MD,,Democrat,93,0.23655913978494625,0.22223025,-26.41643951
115,senate,V000128,Van Hollen,MD,,D,83,0.25301204819277107,0.23939451,-26.41643951
116,senate,V000128,Van Hollen,MD,,D,10,0.1,0.07976693,-26.41643951
0,senate,W000437,Wicker,MS,,Republican,94,0.9468085106382979,0.81162241,17.82624982
115,senate,W000437,Wicker,MS,,R,84,0.9642857142857143,0.82218948,17.82624982
116,senate,W000437,Wicker,MS,,R,10,0.8,0.72285899,17.82624982
0,senate,W000779,Wyden,OR,,Democrat,94,0.18085106382978725,0.3354698,-10.97781682
115,senate,W000779,Wyden,OR,,D,84,0.19047619047619047,0.35961111,-10.97781682
116,senate,W000779,Wyden,OR,,D,10,0.1,0.13268285,-10.97781682
0,senate,W000802,Whitehouse,RI,,Democrat,94,0.24468085106382978,0.28755636,-15.50854907
115,senate,W000802,Whitehouse,RI,,D,84,0.27380952380952384,0.30989164,-15.50854907
116,senate,W000802,Whitehouse,RI,,D,10,0,0.09994002,-15.50854907
0,senate,W000805,Warner,VA,,Democrat,94,0.39361702127659576,0.41918264,-5.32370582
115,senate,W000805,Warner,VA,,D,84,0.44047619047619047,0.44420349,-5.32370582
116,senate,W000805,Warner,VA,,D,10,0,0.20900748,-5.32370582
0,senate,W000817,Warren,MA,,Democrat,94,0.1276595744680851,0.21660493,-27.19670645
115,senate,W000817,Warren,MA,,D,84,0.13095238095238096,0.23288072,-27.19670645
116,senate,W000817,Warren,MA,,D,10,0.1,0.07988832,-27.19670645
0,senate,Y000064,Young,IN,,Republican,94,0.9148936170212766,0.82502354,19.16519376
115,senate,Y000064,Young,IN,,R,84,0.9285714285714286,0.83481105,19.16519376
116,senate,Y000064,Young,IN,,R,10,0.8,0.74280846,19.16519376
