congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
110,Senate,2,26,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-14,"{'yes': 0, 'no': 45, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Coburn Amdt. No. 4036; To prioritize scarce resources to basic medical services for Indians.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 21, 'no': 26, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00026.xml,,,16:31:00,"{'yes': 21, 'no': 73, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00026,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/26.json
110,Senate,2,27,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-14,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Coburn Amdt. No. 4032; To protect rape and sexual assault victims from HIV/AIDS and other sexually transmitted diseases.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00027.xml,,,16:56:00,"{'yes': 94, 'no': 0, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00027,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/27.json
110,Senate,2,28,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-25,"{'yes': 42, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Dorgan Amdt. No. 3899; In the nature of a substitute.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion ,,"{'yes': 41, 'no': 2, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00028.xml,,,17:31:00,"{'yes': 85, 'no': 2, 'present': 0, 'not_voting': 13}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00028,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/28.json
110,Senate,2,29,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-25,"{'yes': 32, 'no': 11, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",DeMint Amdt. No. 4070; Of a perfecting nature.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 44, 'no': 0, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00029.xml,,,17:58:00,"{'yes': 78, 'no': 11, 'present': 0, 'not_voting': 11}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00029,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/29.json
110,Senate,2,30,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-26,"{'yes': 9, 'no': 37, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Vitter Amdt. No. 3896; To modify a section relating to limitation on use of funds appropriated to the Service.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 43, 'no': 3, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00030.xml,,,10:13:00,"{'yes': 52, 'no': 42, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00030,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/30.json
110,Senate,2,31,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-26,"{'yes': 26, 'no': 20, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Smith Amdt. No. 3897; To modify a provision relating to development of innovative approaches.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 30, 'no': 16, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00031.xml,,,10:39:00,"{'yes': 56, 'no': 38, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00031,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/31.json
110,Senate,2,32,"{'bill_id': 's1200-110', 'number': 'S.1200', 'sponsor_id': 'D000432', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s1200.json', 'title': 'A bill to amend the Indian Health Care Improvement Act to revise and extend the Act.', 'latest_action': 'Referred to House Ways and Means'}",2008-02-26,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",S.1200 as Amended; Indian Health Care Improvement Act Amendments of 2008,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On Passage of the Bill,,"{'yes': 36, 'no': 10, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00032.xml,,,10:58:00,"{'yes': 83, 'no': 10, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00032,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/32.json
110,Senate,2,33,"{'bill_id': 's2633-110', 'number': 'S.2633', 'sponsor_id': 'F000061', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2633.json', 'title': 'A bill to provide for the safe redeployment of United States troops from Iraq.', 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2008-02-26,"{'yes': 26, 'no': 20, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2633; A bill to provide for the safe redeployment of United States troops from Iraq.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 43, 'no': 3, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00033.xml,,,14:52:00,"{'yes': 70, 'no': 24, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00033,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/33.json
110,Senate,2,34,"{'bill_id': 's2634-110', 'number': 'S.2634', 'sponsor_id': 'F000061', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2634.json', 'title': 'A bill to require a report setting forth the global strategy of the United States to combat and defeat al Qaeda and its affiliates.', 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2008-02-27,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2634; A bill to require a report setting forth the global strategy of the United States to combat and defeat al Qaeda and its affiliates.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 42, 'no': 3, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00034.xml,,,18:27:00,"{'yes': 89, 'no': 3, 'present': 0, 'not_voting': 8}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00034,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/34.json
110,Senate,2,35,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-02-28,"{'yes': 45, 'no': 1, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to H.R.3221; Foreclosure Prevention Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 1, 'no': 45, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00035.xml,,,16:55:00,"{'yes': 48, 'no': 46, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00035,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/35.json
110,Senate,2,36,"{'bill_id': 's2663-110', 'number': 'S.2663', 'sponsor_id': 'P000590', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2663.json', 'title': ""A bill to reform the Consumer Product Safety Commission to provide greater protection for children's products, to improve the screening of noncompliant consumer products, to improve the effectiveness of consumer product recall programs, and for other purposes."", 'latest_action': 'See also H.R.4040.'}",2008-03-03,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2663; CPSC Reform Act,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 41, 'no': 1, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00036.xml,,,17:31:00,"{'yes': 86, 'no': 1, 'present': 0, 'not_voting': 13}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00036,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/36.json
110,Senate,2,37,"{'bill_id': 's2663-110', 'number': 'S.2663', 'sponsor_id': 'P000590', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2663.json', 'title': ""A bill to reform the Consumer Product Safety Commission to provide greater protection for children's products, to improve the screening of noncompliant consumer products, to improve the effectiveness of consumer product recall programs, and for other purposes."", 'latest_action': 'See also H.R.4040.'}",2008-03-04,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion To Table DeMint Amdt. No. 4095; In the nature of a substitute.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 9, 'no': 39, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00037.xml,,,17:30:00,"{'yes': 57, 'no': 39, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00037,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/37.json
110,Senate,2,38,"{'bill_id': 's2663-110', 'number': 'S.2663', 'sponsor_id': 'P000590', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2663.json', 'title': ""A bill to reform the Consumer Product Safety Commission to provide greater protection for children's products, to improve the screening of noncompliant consumer products, to improve the effectiveness of consumer product recall programs, and for other purposes."", 'latest_action': 'See also H.R.4040.'}",2008-03-05,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Klobuchar Amdt. No. 4105 As Modified; To authorize appropriations for necessary or appropriate travel, subsistence, and related expenses, and for other purposes.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00038.xml,,,14:05:00,"{'yes': 96, 'no': 0, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00038,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/38.json
110,Senate,2,39,"{'bill_id': 's2663-110', 'number': 'S.2663', 'sponsor_id': 'P000590', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2663.json', 'title': ""A bill to reform the Consumer Product Safety Commission to provide greater protection for children's products, to improve the screening of noncompliant consumer products, to improve the effectiveness of consumer product recall programs, and for other purposes."", 'latest_action': 'See also H.R.4040.'}",2008-03-05,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Motion To Table Cornyn Amdt. No. 4094 As Modified Further; To prohibit State attorneys general from entering into contingency fee agreements for legal or expert witness services in certain civil actions relating to Federal consumer product safety rules, r",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 3, 'no': 45, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00039.xml,,,16:49:00,"{'yes': 51, 'no': 45, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00039,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/39.json
110,Senate,2,40,"{'bill_id': 's2663-110', 'number': 'S.2663', 'sponsor_id': 'P000590', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2663.json', 'title': ""A bill to reform the Consumer Product Safety Commission to provide greater protection for children's products, to improve the screening of noncompliant consumer products, to improve the effectiveness of consumer product recall programs, and for other purposes."", 'latest_action': 'See also H.R.4040.'}",2008-03-06,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion To Table Vitter Amdt. No. 4097; To allow the prevailing party in certain civil actions related to consumer product safety rules to recover attorney fees.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 8, 'no': 39, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00040.xml,,,11:01:00,"{'yes': 56, 'no': 39, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00040,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/40.json
110,Senate,2,41,"{'bill_id': 'hr4040-110', 'number': 'H.R.4040', 'sponsor_id': 'R000515', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr4040.json', 'title': ""To establish consumer product safety standards and other safety requirements for children's products and to reauthorize and modernize the Consumer Product Safety Commission."", 'latest_action': 'Became Public Law No: 110-314.'}",2008-03-06,"{'yes': 44, 'no': 0, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",H.R. 4040 As Amended ; CPSC Reform Act,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 33, 'no': 13, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00041.xml,,,16:53:00,"{'yes': 79, 'no': 13, 'present': 0, 'not_voting': 8}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00041,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/41.json
110,Senate,2,42,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-03-13,"{'yes': 48, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Baucus Amdt. No. 4160; To provide tax relief to middle-class families and small businesses, property tax relief to homeowners, relief to those whose homes were damaged or destroyed by Hurricanes Katrina and Rita, and tax relief to America's troops and vet",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 49, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00042.xml,,,11:13:00,"{'yes': 99, 'no': 1, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00042,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/42.json
